_dewptm,_fog,_hail,_hum,_precipm,_pressurem,_rain,_snow,_tempm,_thunder,_tornado,_wdird
23,0,0,66,,1002,0,0,30,0,0,50
23,0,0,62,,1002,0,0,31,0,0,0
23,0,0,62,,1002,0,0,31,0,0,0
24,0,0,74,,1003,0,0,29,0,0,0
24,0,0,74,,1004,0,0,29,0,0,0
24,0,0,74,,1004,0,0,29,0,0,0
23,0,0,74,,1004,0,0,28,0,0,110
23,0,0,79,,1004,0,0,27,0,0,80
23,0,0,74,,1004,0,0,28,0,0,80
23,0,0,79,,1004,0,0,27,0,0,90
23,0,0,79,,1003,0,0,27,0,0,100
23,0,0,79,,1003,0,0,27,0,0,90
23,0,0,79,,1003,0,0,27,0,0,90
22,0,0,74,,1003,0,0,27,0,0,90
23,0,0,79,,1004,0,0,27,0,0,0
23,0,0,74,,1005,0,0,28,0,0,0
23,0,0,66,,1005,0,0,30,0,0,80
23,0,0,66,,1005,0,0,30,0,0,100
23,0,0,62,,1005,0,0,31,0,0,0
23,0,0,62,,1005,0,0,31,0,0,0
23,0,0,59,,1004,0,0,32,0,0,30
22,0,0,55,,1003,0,0,32,0,0,40
22,0,0,52,,1002,0,0,33,0,0,100
23,0,0,52,,1002,0,0,34,0,0,30
23,0,0,55,,1002,0,0,33,0,0,80
24,0,0,62,,1002,0,0,32,0,0,90
23,0,0,70,,1004,0,0,29,0,0,110
23,0,0,74,,1004,0,0,28,0,0,90
23,0,0,74,,1004,0,0,28,0,0,0
23,0,0,74,,1003,0,0,28,0,0,90
23,0,0,70,,1003,0,0,29,0,0,0
23,0,0,79,,1003,0,0,27,0,0,90
23,0,0,74,,1004,0,0,28,0,0,70
23,0,0,74,,1005,0,0,28,0,0,80
24,0,0,74,,1005,0,0,29,0,0,90
23,0,0,66,,1005,0,0,30,0,0,120
23,0,0,62,,1006,0,0,31,0,0,120
23,0,0,59,,1005,0,0,32,0,0,100
23,0,0,55,,1005,0,0,33,0,0,70
23,0,0,55,,1004,0,0,33,0,0,90
23,0,0,52,,1003,0,0,34,0,0,110
22,0,0,47,,1002,0,0,35,0,0,110
22,0,0,47,,1002,0,0,35,0,0,110
23,0,0,55,,1002,0,0,33,0,0,50
23,0,0,59,,1003,0,0,32,0,0,140
24,0,0,66,,1003,0,0,31,0,0,0
24,0,0,66,,1004,0,0,31,0,0,0
24,0,0,66,,1004,0,0,31,0,0,120
24,0,0,70,,1004,0,0,30,0,0,110
23,0,0,66,,1004,0,0,30,0,0,120
23,0,0,66,,1003,0,0,30,0,0,120
24,0,0,70,,1003,0,0,30,0,0,140
23,0,0,70,,1003,0,0,29,0,0,120
24,0,0,74,,1004,0,0,29,0,0,80
23,0,0,66,,1004,0,0,30,0,0,120
23,0,0,62,,1005,0,0,31,0,0,150
21,0,0,49,,1005,0,0,33,0,0,120
21,0,0,49,,1005,0,0,33,0,0,150
22,0,0,49,,1005,0,0,34,0,0,150
20,0,0,41,,1005,0,0,35,0,0,140
20,0,0,41,,1004,0,0,35,0,0,120
21,0,0,44,,1002,0,0,35,0,0,100
21,0,0,44,,1002,0,0,35,0,0,100
21,0,0,46,,1002,0,0,34,0,0,110
22,0,0,52,,1002,0,0,33,0,0,120
22,0,0,52,,1003,0,0,33,0,0,0
23,0,0,62,,1003,0,0,31,0,0,80
22,0,0,58,,1003,0,0,31,0,0,80
22,0,0,66,,1004,0,0,29,0,0,90
21,0,0,62,,1004,0,0,29,0,0,100
22,0,0,70,,1004,0,0,28,0,0,90
22,0,0,66,,1004,0,0,29,0,0,0
22,0,0,70,,1003,0,0,28,0,0,90
21,0,0,66,,1003,0,0,28,0,0,80
22,0,0,74,,1003,0,0,27,0,0,80
22,0,0,74,,1003,0,0,27,0,0,0
22,0,0,70,,1003,0,0,28,0,0,0
22,0,0,66,,1004,0,0,29,0,0,120
21,0,0,58,,1004,0,0,30,0,0,110
22,0,0,55,,1005,0,0,32,0,0,140
23,0,0,55,,1005,0,0,33,0,0,130
23,0,0,55,,1005,0,0,33,0,0,190
21,0,0,46,,1004,0,0,34,0,0,180
22,0,0,49,,1004,0,0,34,0,0,210
22,0,0,47,,1002,0,0,35,0,0,130
21,0,0,44,,1001,0,0,35,0,0,130
22,0,0,47,,1001,0,0,35,0,0,180
22,0,0,49,,1001,0,0,34,0,0,170
23,0,0,52,,1001,0,0,34,0,0,140
22,0,0,52,,1001,0,0,33,0,0,140
23,0,0,59,,1002,0,0,32,0,0,170
22,0,0,55,,1002,0,0,32,0,0,120
23,0,0,62,,1002,0,0,31,0,0,160
23,0,0,62,,1003,0,0,31,0,0,120
23,0,0,66,,1003,0,0,30,0,0,110
23,0,0,66,,1002,0,0,30,0,0,150
23,0,0,66,,1002,0,0,30,0,0,130
22,0,0,62,,1002,0,0,30,0,0,150
22,0,0,62,,1001,0,0,30,0,0,140
22,0,0,62,,1001,0,0,30,0,0,140
22,0,0,66,,1001,0,0,29,0,0,140
23,0,0,66,,1002,0,0,30,0,0,160
22,0,0,58,,1002,0,0,31,0,0,190
22,0,0,55,,1003,0,0,32,0,0,180
18,0,0,41,,1003,0,0,33,0,0,220
19,0,0,41,,1004,0,0,34,0,0,220
19,0,0,39,,1003,0,0,35,0,0,120
21,0,0,39,,1002,0,0,37,0,0,200
21,0,0,39,,1001,0,0,37,0,0,180
20,0,0,37,,1000,0,0,37,0,0,120
21,0,0,39,,1000,0,0,37,0,0,270
20,0,0,37,,999,0,0,37,0,0,0
22,0,0,47,,1000,0,0,35,0,0,70
22,0,0,52,,1000,0,0,33,0,0,100
22,0,0,55,,1004,0,0,32,0,0,80
22,0,0,58,,1002,0,0,31,0,0,90
22,0,0,58,,1002,0,0,31,0,0,100
21,0,0,55,,1002,0,0,31,0,0,110
22,0,0,58,,1002,0,0,31,0,0,110
22,0,0,62,,1002,0,0,30,0,0,110
23,0,0,66,,1001,0,0,30,0,0,120
23,0,0,66,,1001,0,0,30,0,0,150
23,0,0,70,,1002,0,0,29,0,0,140
24,0,0,74,,1003,0,0,29,0,0,190
21,0,0,55,,1004,0,0,31,0,0,240
21,0,0,52,,1004,0,0,32,0,0,280
17,0,0,36,,1004,0,0,34,0,0,260
19,0,0,39,,1004,0,0,35,0,0,280
19,0,0,39,,1004,0,0,35,0,0,280
20,0,0,37,,1002,0,0,37,0,0,250
20,0,0,35,,1001,0,0,38,0,0,280
22,0,0,47,,1000,0,0,35,0,0,320
20,0,0,41,,1000,0,0,35,0,0,260
21,0,0,44,,1000,0,0,35,0,0,0
24,0,0,62,,1001,0,0,32,0,0,90
23,0,0,59,,1001,0,0,32,0,0,90
22,0,0,55,,1002,0,0,32,0,0,120
23,0,0,59,,1002,0,0,32,0,0,80
23,0,0,59,,1002,0,0,32,0,0,0
23,0,0,62,,1002,0,0,31,0,0,0
23,0,0,62,,1002,0,0,31,0,0,0
22,0,0,58,,1002,0,0,31,0,0,190
23,0,0,62,,1002,0,0,31,0,0,0
22,0,0,62,,1002,0,0,30,0,0,0
21,0,0,62,,1002,0,0,29,0,0,230
19,0,0,55,,1003,0,0,29,0,0,230
17,0,0,43,,1004,0,0,31,0,0,280
17,0,0,40,,1005,0,0,32,0,0,240
17,0,0,36,,1005,0,0,34,0,0,260
17,0,0,34,,1005,0,0,35,0,0,270
18,0,0,34,,1004,0,0,36,0,0,280
18,0,0,34,,1004,0,0,36,0,0,260
19,0,0,35,,1003,0,0,37,0,0,290
18,0,0,32,,1003,0,0,37,0,0,330
19,0,0,35,,1002,0,0,37,0,0,300
20,0,0,39,,1002,0,0,36,0,0,290
19,0,0,37,,1002,0,0,36,0,0,330
19,0,0,39,,1003,0,0,35,0,0,330
21,0,0,49,,1005,0,0,33,0,0,0
22,0,0,58,,1005,0,0,31,0,0,120
23,0,0,62,,1005,0,0,31,0,0,170
23,0,0,62,,1005,0,0,31,0,0,0
23,0,0,62,,1005,0,0,31,0,0,0
23,0,0,66,,1005,0,0,30,0,0,0
23,0,0,66,,1005,0,0,30,0,0,140
23,0,0,66,,1005,0,0,30,0,0,160
22,0,0,62,,1005,0,0,30,0,0,130
22,0,0,62,,1006,0,0,30,0,0,170
23,0,0,66,,1007,0,0,30,0,0,160
23,0,0,66,,1008,0,0,30,0,0,150
23,0,0,62,,1008,0,0,31,0,0,220
23,0,0,66,,1009,0,0,30,0,0,180
24,0,0,59,,1009,0,0,33,0,0,310
25,0,0,59,,1008,0,0,34,0,0,80
24,0,0,56,,1008,0,0,34,0,0,90
24,0,0,59,,1007,0,0,33,0,0,80
22,0,0,74,,1006,1,0,27,1,0,250
24,0,0,79,,1006,0,0,28,0,0,0
24,0,0,74,,1006,0,0,29,0,0,90
25,0,0,79,,1007,0,0,29,0,0,0
24,0,0,74,,1007,0,0,29,0,0,0
24,0,0,74,,1008,0,0,29,0,0,0
24,0,0,74,,1009,0,0,29,0,0,0
24,0,0,74,,1009,0,0,29,0,0,0
25,0,0,79,,1009,0,0,29,0,0,0
25,0,0,79,,1008,0,0,29,0,0,0
25,0,0,79,,1008,0,0,29,0,0,0
25,0,0,84,,1008,0,0,28,0,0,100
24,0,0,79,,1007,0,0,28,0,0,0
24,0,0,79,,1007,0,0,28,0,0,0
24,0,0,79,,1008,0,0,28,0,0,0
24,0,0,79,,1009,0,0,28,0,0,0
24,0,0,74,,1009,0,0,29,0,0,0
24,0,0,70,,1009,0,0,30,0,0,110
23,0,0,62,,1009,0,0,31,0,0,0
22,0,0,52,,1009,0,0,33,0,0,290
21,0,0,44,,1009,0,0,35,0,0,280
21,0,0,41,,1008,0,0,36,0,0,310
21,0,0,41,,1007,0,0,36,0,0,320
21,0,0,41,,1007,0,0,36,0,0,310
20,0,0,37,,1007,0,0,37,0,0,320
20,0,0,39,,1005,0,0,36,0,0,330
21,0,0,46,,1006,0,0,34,0,0,320
22,0,0,52,,1007,0,0,33,0,0,0
23,0,0,59,,1007,0,0,32,0,0,0
23,0,0,62,,1007,0,0,31,0,0,0
23,0,0,62,,1007,0,0,31,0,0,0
23,0,0,66,,1007,0,0,30,0,0,0
23,0,0,66,,1007,0,0,30,0,0,0
23,0,0,66,,1007,0,0,30,0,0,0
23,0,0,70,,1007,0,0,29,0,0,0
22,0,0,66,,1007,0,0,29,0,0,0
23,0,0,70,,1007,0,0,29,0,0,0
22,0,0,70,,1007,0,0,28,0,0,0
22,0,0,66,,1008,0,0,29,0,0,0
22,0,0,62,,1008,0,0,30,0,0,230
22,0,0,55,,1009,0,0,32,0,0,260
23,0,0,52,,1009,0,0,34,0,0,270
21,0,0,44,,1009,0,0,35,0,0,260
20,0,0,39,,1008,0,0,36,0,0,290
19,0,0,35,,1007,0,0,37,0,0,330
18,0,0,32,,1005,0,0,37,0,0,300
21,0,0,39,,1005,0,0,37,0,0,290
20,0,0,37,,1004,0,0,37,0,0,340
21,0,0,39,,1003,0,0,37,0,0,350
21,0,0,41,,1003,0,0,36,0,0,350
22,0,0,49,,1004,0,0,34,0,0,350
22,0,0,52,,1005,0,0,33,0,0,0
23,0,0,59,,1006,0,0,32,0,0,0
23,0,0,59,,1006,0,0,32,0,0,0
23,0,0,59,,1006,0,0,32,0,0,0
23,0,0,62,,1006,0,0,31,0,0,0
22,0,0,58,,1006,0,0,31,0,0,130
22,0,0,62,,1006,0,0,30,0,0,160
23,0,0,66,,1006,0,0,30,0,0,150
22,0,0,66,,1006,0,0,29,0,0,130
22,0,0,66,,1006,0,0,29,0,0,120
22,0,0,66,,1006,0,0,29,0,0,130
22,0,0,62,,1007,0,0,30,0,0,120
22,0,0,55,,1008,0,0,32,0,0,120
22,0,0,49,,1008,0,0,34,0,0,90
22,0,0,47,,1008,0,0,35,0,0,150
22,0,0,47,,1008,0,0,35,0,0,170
22,0,0,44,,1007,0,0,36,0,0,170
19,0,0,35,,1006,0,0,37,0,0,240
19,0,0,35,,1005,0,0,37,0,0,0
19,0,0,33,,1004,0,0,38,0,0,0
21,0,0,39,,1004,0,0,37,0,0,0
23,0,0,47,,1004,0,0,36,0,0,0
23,0,0,49,,1004,0,0,35,0,0,0
21,0,0,58,,1007,0,0,30,0,0,150
20,0,0,55,,1007,0,0,30,0,0,120
19,0,0,51,,1007,0,0,30,0,0,120
20,0,0,58,,1007,0,0,29,0,0,130
21,0,0,62,,1007,0,0,29,0,0,100
21,0,0,66,,1007,0,0,28,0,0,0
21,0,0,66,,1007,0,0,28,0,0,90
21,0,0,66,,1007,0,0,28,0,0,90
22,0,0,70,,1008,0,0,28,0,0,100
22,0,0,66,,1009,0,0,29,0,0,90
22,0,0,58,,1009,0,0,31,0,0,90
23,0,0,59,,1010,0,0,32,0,0,100
25,0,0,59,,1010,0,0,34,0,0,70
25,0,0,59,,1010,0,0,34,0,0,100
25,0,0,59,,1009,0,0,34,0,0,90
25,0,0,59,,1008,0,0,34,0,0,70
25,0,0,56,,1006,0,0,35,0,0,90
25,0,0,56,,1006,0,0,35,0,0,70
25,0,0,63,,1006,0,0,33,0,0,80
21,0,0,55,,1007,0,0,31,0,0,160
22,0,0,58,,1007,0,0,31,0,0,80
23,0,0,62,,1008,0,0,31,0,0,80
22,0,0,62,,1009,0,0,30,0,0,90
22,0,0,66,,1009,0,0,29,0,0,100
22,0,0,70,,1010,0,0,28,0,0,120
23,0,0,74,,1010,0,0,28,0,0,130
23,0,0,74,,1010,0,0,28,0,0,0
23,0,0,74,,1009,0,0,28,0,0,0
23,0,0,74,,1009,0,0,28,0,0,0
23,0,0,79,,1010,0,0,27,0,0,0
23,0,0,74,,1010,0,0,28,0,0,90
23,0,0,74,,1011,0,0,28,0,0,100
23,0,0,70,,1011,0,0,29,0,0,120
23,0,0,66,,1012,0,0,30,0,0,0
24,0,0,62,,1012,0,0,32,0,0,0
23,0,0,59,,1011,0,0,32,0,0,0
23,0,0,55,,1010,0,0,33,0,0,70
23,0,0,52,,1009,0,0,34,0,0,50
22,0,0,49,,1008,0,0,34,0,0,110
23,0,0,55,,1007,0,0,33,0,0,90
23,0,0,59,,1007,0,0,32,0,0,90
23,0,0,62,,1007,0,0,31,0,0,110
22,0,0,58,,1007,0,0,31,0,0,130
23,0,0,66,,1008,0,0,30,0,0,120
24,0,0,70,,1008,0,0,30,0,0,90
24,0,0,74,,1010,0,0,29,0,0,120
24,0,0,74,,1010,0,0,29,0,0,140
,0,0,N/A,,1009,0,0,,0,0,0
,0,0,N/A,,1009,0,0,,0,0,0
23,0,0,74,,1009,0,0,28,0,0,0
23,0,0,74,,1009,0,0,28,0,0,0
23,0,0,74,,1008,0,0,28,0,0,0
23,0,0,66,,1008,0,0,30,0,0,180
22,0,0,74,,1008,0,0,27,0,0,0
22,0,0,70,,1009,0,0,28,0,0,300
23,0,0,70,,1009,0,0,29,0,0,0
22,0,0,58,,1009,0,0,31,0,0,230
23,0,0,55,,1009,0,0,33,0,0,0
23,0,0,55,,1009,0,0,33,0,0,270
21,0,0,44,,1008,0,0,35,0,0,240
,0,0,N/A,,1007,0,0,,0,0,250
21,0,0,44,,1006,0,0,35,0,0,0
20,0,0,39,,1005,0,0,36,0,0,250
21,0,0,41,,1004,0,0,36,0,0,20
21,0,0,41,,1004,0,0,36,0,0,0
22,0,0,47,,1004,0,0,35,0,0,0
22,0,0,52,,1004,0,0,33,0,0,0
23,0,0,59,,1005,0,0,32,0,0,0
22,0,0,55,,1006,0,0,32,0,0,120
23,0,0,59,,1006,0,0,32,0,0,120
23,0,0,62,,1006,0,0,31,0,0,150
23,0,0,62,,1006,0,0,31,0,0,130
23,0,0,66,,1006,0,0,30,0,0,120
23,0,0,66,,1006,0,0,30,0,0,0
22,0,0,62,,1005,0,0,30,0,0,220
23,0,0,70,,1005,0,0,29,0,0,0
23,0,0,70,,1005,0,0,29,0,0,0
23,0,0,70,,1006,0,0,29,0,0,0
23,0,0,70,,1006,0,0,29,0,0,0
22,0,0,55,,1008,0,0,32,0,0,270
22,0,0,49,,1008,0,0,34,0,0,230
21,0,0,41,,1008,0,0,36,0,0,220
21,0,0,39,,1007,0,0,37,0,0,250
20,0,0,37,,1006,0,0,37,0,0,80
18,0,0,31,,1006,0,0,38,0,0,320
18,0,0,31,,1005,0,0,38,0,0,0
19,0,0,33,,1005,0,0,38,0,0,0
17,0,0,29,,1004,0,0,38,0,0,290
19,0,0,35,,1005,0,0,37,0,0,0
21,0,0,46,,1005,0,0,34,0,0,0
21,0,0,49,,1005,0,0,33,0,0,0
21,0,0,52,,1007,0,0,32,0,0,0
21,0,0,55,,1008,0,0,31,0,0,0
21,0,0,55,,1008,0,0,31,0,0,0
22,0,0,58,,1008,0,0,31,0,0,80
22,0,0,62,,1008,0,0,30,0,0,80
23,0,0,66,,1008,0,0,30,0,0,80
23,0,0,66,,1007,0,0,30,0,0,80
23,0,0,70,,1007,0,0,29,0,0,90
24,0,0,79,,1008,0,0,28,0,0,90
23,0,0,74,,1008,0,0,28,0,0,90
23,0,0,74,,1009,0,0,28,0,0,90
22,0,0,66,,1010,0,0,29,0,0,90
23,0,0,66,,1010,0,0,30,0,0,100
23,0,0,62,,1011,0,0,31,0,0,100
23,0,0,59,,1011,0,0,32,0,0,110
23,0,0,59,,1010,0,0,32,0,0,90
23,0,0,55,,1010,0,0,33,0,0,100
23,0,0,52,,1008,0,0,34,0,0,90
23,0,0,55,,1007,0,0,33,0,0,90
23,0,0,62,,1007,0,0,31,0,0,90
23,0,0,66,,1018,0,0,30,0,0,90
23,0,0,66,,1008,0,0,30,0,0,90
23,0,0,70,,1009,0,0,29,0,0,100
23,0,0,70,,1010,0,0,29,0,0,110
23,0,0,70,,1010,0,0,29,0,0,90
23,0,0,70,,1011,0,0,29,0,0,100
23,0,0,79,,1011,0,0,27,0,0,90
23,0,0,79,,1010,0,0,27,0,0,90
23,0,0,79,,1010,0,0,27,0,0,80
23,0,0,79,,1010,0,0,27,0,0,80
22,0,0,55,,1013,0,0,32,0,0,90
23,0,0,55,,1012,0,0,33,0,0,80
22,0,0,49,,1011,0,0,34,0,0,130
22,0,0,49,,1010,0,0,34,0,0,120
21,0,0,46,,1009,0,0,34,0,0,90
22,0,0,49,,1007,0,0,34,0,0,90
22,0,0,52,,1007,0,0,33,0,0,90
22,0,0,58,,1008,0,0,31,0,0,80
22,0,0,62,,1008,0,0,30,0,0,80
23,0,0,66,,1009,0,0,30,0,0,90
,0,0,N/A,,1009,0,0,,0,0,90
,0,0,N/A,,1009,0,0,,0,0,90
,0,0,N/A,,1010,0,0,,0,0,90
,0,0,N/A,,1010,0,0,,0,0,90
22,0,0,66,,1009,0,0,29,0,0,90
22,0,0,70,,1009,0,0,28,0,0,90
22,0,0,70,,1010,0,0,28,0,0,80
22,0,0,70,,1010,0,0,28,0,0,80
23,0,0,74,,1011,0,0,28,0,0,90
23,0,0,62,,1011,0,0,31,0,0,90
22,0,0,52,,1011,0,0,33,0,0,100
22,0,0,55,,1012,0,0,32,0,0,90
22,0,0,52,,1012,0,0,33,0,0,100
22,0,0,49,,1011,0,0,34,0,0,80
22,0,0,49,,1010,0,0,34,0,0,80
21,0,0,46,,1009,0,0,34,0,0,100
21,0,0,44,,1008,0,0,35,0,0,80
21,0,0,44,,1008,0,0,35,0,0,110
21,0,0,46,,1007,0,0,34,0,0,90
21,0,0,49,,1007,0,0,33,0,0,90
22,0,0,58,,1009,0,0,31,0,0,90
23,0,0,66,,1009,0,0,30,0,0,80
22,0,0,62,,1010,0,0,30,0,0,80
23,0,0,66,,1010,0,0,30,0,0,80
22,0,0,66,,1010,0,0,29,0,0,90
22,0,0,66,,1010,0,0,29,0,0,120
22,0,0,70,,1010,0,0,28,0,0,80
22,0,0,70,,1010,0,0,28,0,0,80
22,0,0,70,,1010,0,0,28,0,0,80
23,0,0,74,,1011,0,0,28,0,0,0
,0,0,N/A,,1011,0,0,,0,0,80
23,0,0,70,,1012,0,0,29,0,0,90
23,0,0,62,,1012,0,0,31,0,0,100
22,0,0,58,,1012,0,0,31,0,0,130
22,0,0,49,,1013,0,0,34,0,0,100
22,0,0,49,,1013,0,0,34,0,0,80
21,0,0,46,,1012,0,0,34,0,0,90
21,0,0,44,,1010,0,0,35,0,0,120
22,0,0,55,,1008,0,0,32,1,0,340
20,0,0,78,,1011,1,0,24,1,0,80
22,0,0,83,,1009,1,0,25,0,0,0
22,0,0,78,,1010,1,0,26,0,0,0
23,0,0,83,,1010,0,0,26,0,0,300
20,0,0,65,,1010,0,0,27,0,0,0
16,0,0,54,,1010,0,0,26,0,0,0
11,0,0,39,,1010,0,0,26,0,0,0
23,0,0,83,,1010,0,0,26,0,0,0
23,0,0,83,,1011,0,0,26,0,0,0
23,0,0,83,,1011,0,0,26,0,0,0
22,0,0,70,,1011,0,0,28,0,0,0
24,0,0,66,,1012,0,0,31,0,0,0
23,0,0,59,,1012,0,0,32,0,0,90
22,0,0,52,,1012,0,0,33,0,0,120
24,0,0,62,,1011,0,0,32,0,0,60
23,0,0,59,,1010,0,0,32,0,0,0
23,0,0,59,,1009,0,0,32,0,0,0
24,0,0,59,,1008,0,0,33,0,0,0
23,0,0,55,,1008,0,0,33,0,0,0
24,0,0,56,,1008,0,0,34,0,0,0
24,0,0,62,,1007,0,0,32,0,0,0
23,0,0,59,,1008,0,0,32,0,0,0
24,0,0,70,,1008,0,0,30,0,0,0
23,0,0,62,,1009,0,0,31,0,0,120
23,0,0,66,,1010,0,0,30,0,0,120
23,0,0,66,,1010,0,0,30,0,0,0
23,0,0,66,,1010,0,0,30,0,0,0
24,0,0,74,,1010,0,0,29,0,0,0
23,0,0,70,,1009,0,0,29,0,0,0
24,0,0,74,,1009,0,0,29,0,0,0
24,0,0,74,,1009,0,0,29,0,0,0
24,0,0,74,,1009,0,0,29,0,0,0
20,0,0,69,,1011,0,0,26,0,0,90
20,0,0,62,,1012,0,0,28,0,0,110
20,0,0,58,,1012,0,0,29,0,0,140
21,0,0,55,,1021,0,0,31,0,0,100
21,0,0,55,,1013,0,0,31,0,0,120
22,0,0,55,,1012,0,0,32,0,0,140
22,0,0,52,,1011,0,0,33,0,0,180
22,0,0,52,,1010,0,0,33,0,0,80
23,0,0,52,,1009,0,0,34,0,0,0
22,0,0,52,,1008,0,0,33,0,0,0
23,0,0,59,,1008,0,0,32,0,0,120
20,0,0,62,,1009,1,0,28,0,0,90
21,0,0,70,,1009,0,0,27,0,0,100
21,0,0,70,,1010,0,0,27,0,0,0
22,0,0,74,,1010,0,0,27,0,0,0
,0,0,N/A,,1010,0,0,,0,0,100
21,0,0,74,,1010,0,0,26,0,0,90
21,0,0,78,,1010,0,0,25,0,0,100
21,0,0,78,,1010,0,0,25,0,0,110
20,0,0,74,,1010,0,0,25,0,0,100
21,0,0,83,,1009,0,0,24,0,0,100
21,0,0,83,,1009,0,0,24,0,0,90
22,0,0,83,,1009,0,0,25,0,0,100
22,0,0,83,,1009,0,0,25,0,0,120
22,0,0,83,,1010,0,0,25,0,0,160
22,0,0,83,,1011,0,0,25,0,0,0
22,0,0,78,,1011,0,0,26,0,0,80
23,0,0,83,,1012,0,0,26,0,0,140
21,0,0,62,,1012,0,0,29,0,0,110
22,0,0,70,,1011,0,0,28,0,0,70
22,0,0,62,,1010,0,0,30,0,0,120
22,0,0,62,,1009,0,0,30,0,0,100
22,0,0,58,,1008,0,0,31,0,0,110
22,0,0,62,,1008,0,0,30,0,0,80
22,0,0,62,,1008,0,0,30,0,0,80
22,0,0,66,,1008,0,0,29,0,0,90
22,0,0,70,,1008,0,0,28,0,0,100
22,0,0,70,,1009,0,0,28,0,0,80
22,0,0,74,,1010,0,0,27,0,0,100
22,0,0,74,,1011,0,0,27,0,0,100
22,0,0,74,,1010,0,0,27,0,0,90
22,0,0,74,,1011,0,0,27,0,0,90
23,0,0,83,,1010,0,0,26,0,0,80
21,0,0,74,,1010,0,0,26,0,0,70
22,0,0,78,,1011,0,0,26,0,0,80
21,0,0,74,,1011,0,0,26,0,0,40
21,0,0,74,,1012,0,0,26,0,0,70
21,0,0,74,,1013,0,0,26,0,0,90
22,0,0,74,,1013,0,0,27,0,0,180
21,0,0,66,,1013,0,0,28,0,0,100
21,0,0,62,,1013,0,0,29,0,0,140
21,0,0,58,,1011,0,0,30,0,0,130
22,0,0,58,,1010,0,0,31,0,0,130
21,0,0,52,,1009,0,0,32,0,0,100
21,0,0,52,,1008,0,0,32,0,0,80
21,0,0,55,,1008,0,0,31,0,0,70
22,0,0,62,,1008,0,0,30,0,0,80
23,0,0,70,,1009,0,0,29,0,0,50
23,0,0,70,,1009,0,0,29,0,0,90
23,0,0,74,,1010,0,0,28,0,0,0
23,0,0,74,,1010,0,0,28,0,0,0
23,0,0,79,,1010,0,0,27,0,0,80
23,0,0,79,,1010,0,0,27,0,0,90
23,0,0,83,,1010,0,0,26,0,0,0
23,0,0,83,,1010,0,0,26,0,0,0
23,0,0,79,,1010,0,0,27,0,0,0
23,0,0,83,,1010,0,0,26,0,0,0
23,0,0,83,,1010,0,0,26,0,0,0
23,0,0,83,,1011,0,0,26,0,0,0
23,0,0,74,,1012,0,0,28,0,0,0
24,0,0,74,,1012,0,0,29,0,0,0
23,0,0,66,,1012,0,0,30,0,0,100
22,0,0,62,,1012,0,0,30,0,0,90
22,0,0,58,,1012,0,0,31,0,0,90
22,0,0,52,,1010,0,0,33,0,0,50
22,0,0,52,,1009,0,0,33,0,0,80
23,0,0,59,,1008,0,0,32,0,0,130
22,0,0,55,,1000,0,0,32,0,0,0
23,0,0,62,,1008,0,0,31,0,0,0
23,0,0,62,,1008,0,0,31,0,0,0
23,0,0,66,,1009,0,0,30,0,0,0
23,0,0,66,,1009,0,0,30,0,0,0
23,0,0,74,,1010,0,0,28,0,0,150
23,0,0,79,,1010,0,0,27,0,0,210
23,0,0,79,,1009,0,0,27,0,0,0
23,0,0,79,,1010,0,0,27,0,0,0
23,0,0,79,,1010,0,0,27,0,0,0
23,0,0,79,,1011,0,0,27,0,0,0
24,0,0,74,,1011,0,0,29,0,0,0
23,0,0,62,,1012,0,0,31,0,0,0
24,0,0,62,,1012,0,0,32,0,0,0
23,0,0,62,,1011,0,0,31,0,0,0
23,0,0,62,,1011,0,0,31,0,0,60
23,0,0,55,,1010,0,0,33,0,0,290
11,0,0,27,,1009,0,0,32,0,0,300
22,0,0,58,,1009,0,0,31,0,0,290
21,0,0,58,,1009,0,0,30,0,0,90
21,0,0,62,,1008,0,0,29,0,0,70
21,0,0,62,,1008,0,0,29,0,0,0
22,0,0,74,,1009,0,0,27,0,0,70
21,0,0,74,,1010,0,0,26,0,0,80
22,0,0,78,,1010,0,0,26,0,0,90
22,0,0,78,,1010,0,0,26,0,0,80
22,0,0,78,,1010,0,0,26,0,0,80
22,0,0,78,,1010,0,0,26,0,0,80
22,0,0,83,,1010,0,0,25,0,0,80
22,0,0,83,,1009,0,0,25,0,0,0
22,0,0,83,,1009,0,0,25,0,0,0
22,0,0,83,,1009,0,0,25,0,0,0
22,0,0,83,,1009,0,0,25,0,0,0
22,0,0,83,,1009,0,0,25,0,0,0
21,0,0,78,,1010,0,0,25,0,0,60
22,0,0,78,,1010,0,0,26,0,0,80
22,0,0,74,,1011,0,0,27,0,0,90
22,0,0,55,,1010,0,0,32,0,0,110
22,0,0,52,,1009,0,0,33,0,0,0
23,0,0,55,,1008,0,0,33,0,0,0
23,0,0,55,,1007,0,0,33,0,0,40
21,0,0,49,,1006,0,0,33,0,0,0
21,0,0,49,,1006,0,0,33,0,0,0
21,0,0,52,,1006,0,0,32,0,0,0
22,0,0,66,,1008,0,0,29,0,0,150
22,0,0,70,,1008,0,0,28,0,0,160
22,0,0,74,,1008,0,0,27,0,0,0
22,0,0,74,,1008,0,0,27,0,0,0
22,0,0,74,,1008,0,0,27,0,0,0
22,0,0,78,,1008,0,0,26,0,0,0
22,0,0,74,,1009,0,0,27,0,0,0
22,0,0,66,,1010,0,0,29,0,0,300
